"ID","cellCount","naCells","yr2008","yr2009","yr2010","yr2011","yr2012","ROTATION","ROTATION_CODE"
42809301,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
42809302,2237,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
42809303,2244,0,"Pa","Pa","Pa","Ot","Pa","Pasture/Hay/Grassland",7
42809304,719,0,"","","","","Pa","Insufficient",5
42809311,729,0,"","","","","","No Agriculture",6
42809312,2295,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
42809313,2290,0,"Pa","","Pa","","Pa","Pasture/Hay/Grassland",7
42809314,729,0,"","","","","","No Agriculture",6
42809321,719,0,"","","","","","No Agriculture",6
42809322,709,0,"","","","","","No Agriculture",6
42809323,729,0,"Pa","Pa","","Pa","Pa","Pasture/Hay/Grassland",7
42809324,711,0,"","","","","","No Agriculture",6
42809331,712,0,"So","Co","So","So","Co","Cash Grain",1
42809332,711,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
42809333,705,0,"","Pa","","Pa","Pa","Pasture/Hay/Grassland",7
42809334,720,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42809341,726,0,"","","Pa","Al","Al","Pasture/Hay/Grassland",7
42809342,710,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
42809343,720,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
42809344,718,0,"","","So","Co","Pa","Cash Grain",1
42809351,723,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42809352,724,0,"","","","Pa","","Insufficient",5
42809353,715,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
42809354,715,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42809361,729,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
42809362,718,0,"Pa","Al","Pa","Al","Al","Pasture/Hay/Grassland",7
42809363,724,0,"Pa","Co","Co","Co","Co","Dairy Rotation",3
42809364,714,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42810031,783,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42810032,761,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
42810033,729,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42810034,706,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42810041,728,0,"Co","Co","Pa","Al","Al","Dairy Rotation",3
42810042,759,0,"Pa","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42810043,726,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
42810044,702,0,"Al","Co","Co","Al","Al","Dairy Rotation",3
42810051,757,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42810052,728,0,"Al","Co","Co","Co","Co","Dairy Rotation",3
42810053,702,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
42810054,706,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42810061,756,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42810062,825,0,"Pa","Al","Co","Co","Co","Dairy Rotation",3
42810063,825,0,"Al","Al","Co","Al","Al","Dairy Rotation",3
42810064,723,0,"Pa","Co","Pa","Co","Co","Dairy Rotation",3
42810071,688,0,"","Pa","Al","Co","Co","Dairy Rotation",3
42810072,821,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42810073,771,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42810074,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
42810081,725,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42810082,697,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42810083,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42810084,706,0,"Co","Co","Co","So","Co","Cash Grain",1
42810091,702,0,"Pa","Co","Co","Co","Co","Dairy Rotation",3
42810092,729,0,"Pa","Al","Al","Al","Co","Dairy Rotation",3
42810093,728,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
42810101,727,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42810102,716,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42810162,708,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42810163,729,0,"Pa","Co","Co","Co","Pa","Dairy Rotation",3
42810164,712,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42810171,676,0,"Pa","Pa","Al","Pa","Co","Dairy Rotation",3
42810172,702,0,"Co","Co","Co","So","Co","Cash Grain",1
42810173,703,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42810174,729,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
42810181,692,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42810182,747,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
42810183,783,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
42810184,728,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
42810191,729,0,"Co","Al","Al","Al","Al","Dairy Rotation",3
42810192,783,0,"Pa","Pa","Al","Pa","Pa","Pasture/Hay/Grassland",7
42810193,783,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
42810194,736,0,"Pa","Co","Co","Co","Pa","Dairy Rotation",3
42810201,708,0,"Co","Co","Co","Co","Al","Dairy Rotation",3
42810202,713,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42810203,733,0,"Pa","Pa","Co","Co","Pa","Dairy Rotation",3
42810204,695,0,"Al","Co","Co","Co","Al","Dairy Rotation",3
42810211,719,0,"Pa","Al","Al","Al","Co","Dairy Rotation",3
42810212,702,0,"Co","Co","Co","Co","Al","Dairy Rotation",3
42810213,729,0,"","Co","So","Co","Al","Cash Grain",1
42810214,716,0,"","","","","Co","Insufficient",5
42810222,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
42810223,702,0,"Pa","Pa","So","Pa","Co","Cash Grain",1
42810281,715,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42810282,725,0,"Pa","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
42810283,682,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42810284,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42810291,693,0,"Co","Co","So","Co","Co","Cash Grain",1
42810292,718,0,"Pa","Co","Co","Co","Co","Dairy Rotation",3
42810294,725,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42810301,712,0,"Pa","Co","So","Co","Co","Cash Grain",1
42810302,786,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
42810303,781,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
42810304,676,0,"Pa","Co","Pa","Pa","Co","Dairy Rotation",3
42810311,721,0,"Co","Co","Al","Al","Al","Dairy Rotation",3
42810312,764,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
42810313,756,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42810314,709,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42901011,859,0,"Al","Co","Al","Co","So","Cash Grain",1
42901012,827,0,"Al","Co","Co","Co","Pa","Dairy Rotation",3
42901013,723,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42901014,717,0,"Al","Al","Co","Al","Co","Dairy Rotation",3
42901021,848,0,"Co","Co","Co","Co","Al","Dairy Rotation",3
42901022,841,0,"Co","So","Al","Co","So","Cash Grain",1
42901121,710,0,"Co","Co","Al","Co","Co","Dairy Rotation",3
42901213,717,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42901214,697,0,"Co","Al","Co","Co","Co","Dairy Rotation",3
42901223,728,0,"Al","Co","Co","Al","Co","Dairy Rotation",3
42901224,717,0,"Co","Co","Co","So","Co","Cash Grain",1
42901241,712,0,"Al","Al","Al","Co","Al","Dairy Rotation",3
42901243,710,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42901244,711,0,"Co","So","Co","Co","Co","Cash Grain",1
42901251,721,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42901252,714,0,"Co","Al","Co","Co","Co","Dairy Rotation",3
42901253,714,0,"Co","Co","So","Al","Co","Cash Grain",1
42901254,697,0,"Al","Pa","Pa","Al","Co","Dairy Rotation",3
42901262,724,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
42901263,705,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
42901264,697,0,"Al","Co","Al","Al","Co","Dairy Rotation",3
42901271,695,0,"So","Al","Co","Co","Co","Cash Grain",1
42901272,721,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42901273,680,0,"Al","Al","Co","Co","Co","Dairy Rotation",3
42901274,729,0,"Co","Co","Al","Al","Al","Dairy Rotation",3
42901281,729,0,"Co","Pa","Pa","Co","Co","Dairy Rotation",3
42901282,704,0,"Co","So","Al","Al","Al","Cash Grain",1
42901283,722,0,"Co","Pa","Co","Co","Co","Dairy Rotation",3
42901284,724,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
42901294,688,0,"So","Co","Co","Al","Co","Cash Grain",1
42901321,717,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42901331,726,0,"Co","Al","Al","Co","Co","Dairy Rotation",3
42901332,702,0,"Co","Al","Al","Al","Co","Dairy Rotation",3
42901333,720,0,"Al","Co","Co","Co","Al","Dairy Rotation",3
42901334,706,0,"Al","Al","Co","Co","Co","Dairy Rotation",3
42901341,729,0,"Co","Co","Co","Al","Co","Dairy Rotation",3
42901342,702,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42901343,702,0,"Co","Pa","Al","Co","Co","Dairy Rotation",3
42901344,729,0,"Al","Al","Co","Co","Al","Dairy Rotation",3
42901351,729,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42901352,698,0,"Al","Co","Co","Al","Co","Dairy Rotation",3
42901353,700,0,"Co","Co","Al","Al","Al","Dairy Rotation",3
42901354,729,0,"Co","Co","Al","Co","Co","Dairy Rotation",3
42901361,718,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42901362,702,0,"Co","Co","Al","So","Co","Cash Grain",1
42901363,692,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42901364,727,0,"","","","","Pa","Insufficient",5
42902011,877,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42902012,863,0,"Pa","Co","Co","Co","Al","Dairy Rotation",3
42902013,702,0,"Co","So","Co","So","Co","Cash Grain",1
42902014,728,0,"Co","So","Al","Co","So","Cash Grain",1
42902021,851,0,"Al","Co","Al","Co","Co","Dairy Rotation",3
42902022,891,0,"Al","Co","Al","Co","Co","Dairy Rotation",3
42902023,723,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42902024,729,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42902031,888,0,"Al","Al","Co","Co","Co","Dairy Rotation",3
42902032,869,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42902033,702,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42902034,676,0,"Al","Co","Al","Al","Co","Dairy Rotation",3
42902041,863,0,"Pa","Co","So","Al","Al","Cash Grain",1
42902042,852,0,"Co","So","Co","Al","Co","Cash Grain",1
42902043,709,0,"Al","Al","Co","Al","Co","Dairy Rotation",3
42902044,706,0,"Al","Pa","Al","Al","Co","Dairy Rotation",3
42902051,838,0,"So","Co","So","Co","So","Cash Grain",1
42902052,857,0,"Co","Al","Al","Co","Co","Dairy Rotation",3
42902053,710,0,"Co","Co","Al","Al","Co","Dairy Rotation",3
42902054,726,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42902061,862,0,"Al","Al","Al","Co","So","Cash Grain",1
42902062,478,0,"Al","Al","Al","Co","So","Cash Grain",1
42902063,431,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42902064,724,0,"Co","Al","Al","Al","Al","Dairy Rotation",3
42902071,719,0,"So","Al","Co","So","Co","Cash Grain",1
42902072,455,0,"Co","Co","Co","Al","Co","Dairy Rotation",3
42902073,485,0,"Co","So","Al","So","Al","Cash Grain",1
42902074,712,0,"Al","So","Al","Co","Co","Cash Grain",1
42902081,724,0,"Al","Al","Co","Co","Co","Dairy Rotation",3
42902082,707,0,"So","Co","Co","So","Co","Cash Grain",1
42902083,676,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42902084,706,0,"So","Al","Co","So","Al","Cash Grain",1
42902091,702,0,"Al","Al","Co","Al","Co","Dairy Rotation",3
42902092,710,0,"Co","So","Co","So","Co","Cash Grain",1
42902093,716,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42902094,705,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42902101,713,0,"Pa","Co","Co","Al","So","Cash Grain",1
42902102,729,0,"Co","Co","Al","Al","Co","Dairy Rotation",3
42902103,729,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42902104,715,0,"Al","Co","Al","Co","Co","Dairy Rotation",3
42902111,691,0,"Pa","Co","Pa","Co","Al","Dairy Rotation",3
42902112,697,0,"Co","Pa","Pa","Al","Al","Dairy Rotation",3
42902113,716,0,"So","So","Co","So","Co","Cash Grain",1
42902114,702,0,"Al","So","Co","So","Co","Cash Grain",1
42902121,707,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42902122,687,0,"Co","Pa","Al","Al","Co","Dairy Rotation",3
42902123,729,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
42902124,677,0,"Al","So","Al","Co","Co","Cash Grain",1
42902131,703,0,"Al","Al","Co","Co","So","Cash Grain",1
42902132,725,0,"Al","Co","Al","Co","Co","Dairy Rotation",3
42902133,679,0,"So","Co","So","Co","Co","Cash Grain",1
42902134,707,0,"So","Co","So","So","Co","Cash Grain",1
42902141,682,0,"Al","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42902142,696,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42902143,718,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
42902144,729,0,"Al","Al","Co","Al","Co","Dairy Rotation",3
42902151,694,0,"Co","Co","So","Co","Co","Cash Grain",1
42902152,695,0,"Al","So","Al","Al","Al","Insufficient",5
42902153,727,0,"So","Co","Al","Al","Co","Cash Grain",1
42902154,727,0,"So","Co","So","Co","So","Cash Grain",1
42902161,726,0,"Co","So","Al","Al","Al","Cash Grain",1
42902162,711,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42902163,719,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42902164,718,0,"Al","Al","Al","So","Co","Cash Grain",1
42902171,693,0,"So","Pa","Co","Al","Al","Cash Grain",1
42902172,724,0,"Co","So","Co","So","Co","Cash Grain",1
42902173,686,0,"Co","Co","Al","Co","So","Cash Grain",1
42902174,710,0,"Al","Al","Co","So","So","Cash Grain",1
42902181,711,0,"Al","Pa","Al","Al","Co","Dairy Rotation",3
42902182,483,0,"So","Co","So","Co","So","Cash Grain",1
42902183,448,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42902184,696,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42902191,704,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42902192,465,0,"Co","So","Al","Co","Co","Cash Grain",1
42902193,479,0,"Co","Co","Al","Al","Co","Dairy Rotation",3
42902194,709,0,"Co","So","Al","Al","Al","Cash Grain",1
42902201,678,0,"Co","Co","So","Co","Co","Cash Grain",1
42902202,726,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42902203,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42902204,700,0,"So","Co","Al","Co","So","Cash Grain",1
42902211,712,0,"Co","Al","Al","Al","Co","Dairy Rotation",3
42902212,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42902213,708,0,"So","Co","Al","So","Al","Cash Grain",1
42902214,714,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42902221,702,0,"Co","So","Co","Al","Al","Cash Grain",1
42902222,702,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42902223,727,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
42902224,727,0,"Al","Al","Al","Co","Corn;Soybeans","Dairy Rotation",3
42902231,719,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42902232,700,0,"Co","Co","So","Co","So","Cash Grain",1
42902233,713,0,"Co","Co","Co","Co","So","Cash Grain",1
42902234,702,0,"Co","So","Co","So","Co","Cash Grain",1
42902241,712,0,"Co","So","Al","So","Al","Cash Grain",1
42902242,723,0,"Al","Pa","Al","Co","Al","Dairy Rotation",3
42902243,720,0,"Co","So","Co","Al","Co","Cash Grain",1
42902244,726,0,"So","Co","So","Co","So","Cash Grain",1
42902251,718,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42902252,702,0,"Al","Co","Co","So","Al","Cash Grain",1
42902253,715,0,"Co","Co","Al","Al","Al","Dairy Rotation",3
42902254,695,0,"Co","Co","Co","Co","Al","Dairy Rotation",3
42902261,705,0,"So","Co","So","Co","Al","Cash Grain",1
42902262,711,0,"Co","Al","Co","Al","Al","Dairy Rotation",3
42902263,688,0,"Al","Co","Al","So","Co","Cash Grain",1
42902264,724,0,"Pa","Co","So","Co","Co","Cash Grain",1
42902271,702,0,"Pa","Co","So","Co","So","Cash Grain",1
42902272,702,0,"Co","So","Al","Co","So","Cash Grain",1
42902273,726,0,"Co","Al","Al","Al","Co","Dairy Rotation",3
42902274,721,0,"Al","Al","Co","So","Co","Cash Grain",1
42902281,690,0,"Co","Al","Al","Co","Co","Dairy Rotation",3
42902282,709,0,"Al","Al","Co","Al","Co","Dairy Rotation",3
42902283,702,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42902284,729,0,"Co","Co","Co","Co","So","Cash Grain",1
42902291,719,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42902292,694,0,"Pa","Pa","Pa","Al","So","Insufficient",5
42902293,698,0,"Al","Pa","Co","Al","Al","Dairy Rotation",3
42902294,713,0,"So","Co","Co","So","Co","Cash Grain",1
42902301,702,0,"Co","Al","Al","Al","Co","Dairy Rotation",3
42902302,449,0,"So","Co","So","Al","Co","Cash Grain",1
42902303,486,0,"So","So","So","Co","So","Cash Grain",1
42902304,725,0,"Al","Pa","Pa","Co","Co","Dairy Rotation",3
42902311,724,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
42902312,464,0,"Co","So","Co","So","Co","Cash Grain",1
42902313,451,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
42902314,704,0,"So","Al","Co","So","Co","Cash Grain",1
42902321,701,0,"Al","Al","Co","Co","Co","Dairy Rotation",3
42902322,724,0,"Co","So","Co","So","Co","Cash Grain",1
42902323,706,0,"Co","Al","Co","So","Co","Cash Grain",1
42902324,727,0,"Co","Pa","Pa","Al","Pa","Dairy Rotation",3
42902331,684,0,"Co","Co","Co","So","Co","Cash Grain",1
42902332,698,0,"Co","Co","So","Co","Co","Cash Grain",1
42902333,714,0,"Al","Al","Al","Al","Corn;Alfalfa","Pasture/Hay/Grassland",7
42902334,719,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42902341,729,0,"Al","Pa","Co","Co","Co","Dairy Rotation",3
42902342,696,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42902343,727,0,"Pa","Co","Al","Al","Al","Dairy Rotation",3
42902344,702,0,"Co","Al","Al","Al","Co","Dairy Rotation",3
42902351,689,0,"Al","Co","Co","So","Co","Cash Grain",1
42902352,729,0,"Co","Pa","Pa","Al","Pa","Dairy Rotation",3
42902353,691,0,"Pa","Pa","Pa","So","Co","Cash Grain",1
42902354,717,0,"Co","Al","Al","Al","Al","Dairy Rotation",3
42902361,729,0,"Co","So","Al","Co","Co","Cash Grain",1
42902362,699,0,"Co","Co","So","Co","So","Cash Grain",1
42902363,724,0,"Al","Co","Co","Al","Al","Dairy Rotation",3
42902364,689,0,"Al","Al","Al","Co","Al","Dairy Rotation",3
42903011,838,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42903012,823,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
42903013,707,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42903014,704,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42903021,829,0,"Co","Al","Al","Co","Co","Dairy Rotation",3
42903022,840,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
42903023,711,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903024,723,0,"Al","Al","Co","Al","Al","Dairy Rotation",3
42903031,858,0,"Al","Pa","Co","Co","Al","Dairy Rotation",3
42903032,864,0,"Co","Co","Pa","Al","Co","Dairy Rotation",3
42903033,728,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
42903034,724,0,"Al","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903041,848,0,"Al","Pa","Co","Co","Co","Dairy Rotation",3
42903042,912,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42903043,690,0,"Pa","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42903044,714,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42903051,900,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
42903052,902,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
42903053,703,0,"Co","Co","Pa","Co","Soybeans;Pasture","Dairy Rotation",3
42903054,704,0,"Al","Co","Al","Al","Al","Dairy Rotation",3
42903061,897,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42903062,601,0,"Al","Al","Al","Al","Pa","Pasture/Hay/Grassland",7
42903063,508,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42903064,721,0,"Pa","Co","Al","Al","Co","Dairy Rotation",3
42903071,689,0,"Al","Co","Al","Co","Co","Dairy Rotation",3
42903072,547,0,"Pa","Pa","Co","So","Co","Cash Grain",1
42903073,532,0,"Co","So","So","Co","Co","Cash Grain",1
42903074,706,0,"Co","So","Al","Al","Co","Cash Grain",1
42903081,686,0,"Co","So","Al","So","Co","Cash Grain",1
42903082,702,0,"Al","Co","Co","Co","Co","Dairy Rotation",3
42903083,710,0,"So","Co","So","Al","Co","Cash Grain",1
42903084,702,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42903091,729,0,"Al","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
42903092,702,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42903093,728,0,"Co","So","Co","Al","Co","Cash Grain",1
42903094,695,0,"Pa","Pa","Pa","Co","So","Cash Grain",1
42903101,707,0,"Al","Al","Co","Co","Co","Dairy Rotation",3
42903102,726,0,"Pa","Pa","Co","Co","Al","Dairy Rotation",3
42903103,704,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42903104,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42903111,724,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
42903112,729,0,"Al","Al","Co","Co","Al","Dairy Rotation",3
42903113,720,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42903114,707,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
42903121,692,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
42903122,692,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903123,691,0,"Pa","Pa","Co","Co","Al","Dairy Rotation",3
42903124,713,0,"Pa","Al","Co","Co","Co","Dairy Rotation",3
42903131,703,0,"Co","Co","Co","Co","Al","Dairy Rotation",3
42903132,693,0,"Co","Co","Co","Co","Al","Dairy Rotation",3
42903133,700,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903134,696,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
42903141,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903142,711,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903143,729,0,"Co","Pa","Al","Al","Al","Dairy Rotation",3
42903144,725,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903151,718,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903152,719,0,"Co","Co","Co","Co","Co","Continuous Corn",2
42903153,716,0,"Al","Alfalfa;Pasture","Al","Al","Co","Dairy Rotation",3
42903154,713,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42903161,695,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42903162,702,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
42903163,715,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
42903164,702,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
42903171,676,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903172,721,0,"Co","So","So","Co","So","Cash Grain",1
42903173,729,0,"Co","So","So","Al","Co","Cash Grain",1
42903174,716,0,"Co","Co","Co","So","Al","Cash Grain",1
42903181,725,0,"Co","Co","Co","Al","Co","Dairy Rotation",3
42903182,532,0,"Co","Co","So","So","So","Cash Grain",1
42903183,540,0,"Al","Pa","Al","Co","Co","Dairy Rotation",3
42903184,719,0,"So","Co","Co","So","Co","Cash Grain",1
42903191,710,0,"So","So","Co","So","Co","Cash Grain",1
42903192,530,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
42903193,524,0,"Co","Co","Co","Al","Co","Dairy Rotation",3
42903194,712,0,"So","Co","Co","So","Co","Cash Grain",1
42903201,729,0,"So","Co","Co","So","Co","Cash Grain",1
42903202,703,0,"Co","So","Co","Al","Al","Cash Grain",1
42903203,732,0,"So","Co","So","Co","So","Cash Grain",1
42903204,714,0,"Co","So","Co","So","Co","Cash Grain",1
42903211,676,0,"Pa","Pa","Co","Al","Al","Dairy Rotation",3
42903212,710,0,"So","Co","Co","Co","Co","Cash Grain",1
42903213,685,0,"Co","Corn;Soybeans","Co","Co","Al","Dairy Rotation",3
42903214,728,0,"Co","So","Al","Co","So","Cash Grain",1
42903221,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903222,715,0,"Co","Co","Al","Co","Co","Dairy Rotation",3
42903223,714,0,"So","Pa","Pa","Al","Pa","Insufficient",5
42903224,708,0,"So","Co","So","Co","So","Cash Grain",1
42903231,692,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
42903232,711,0,"Co","Pa","Al","So","Al","Cash Grain",1
42903233,701,0,"Co","Pa","Al","Al","Al","Dairy Rotation",3
42903234,715,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903241,706,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903242,700,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
42903243,713,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
42903244,695,0,"Pa","Al","Co","Co","Co","Dairy Rotation",3
42903251,715,0,"So","Al","So","Co","So","Cash Grain",1
42903252,700,0,"Co","Al","So","Co","So","Cash Grain",1
42903253,707,0,"So","Al","So","Al","So","Insufficient",5
42903254,711,0,"Pa","So","Co","Co","Co","Cash Grain",1
